TxHash,Timestamp,Chain,Asset,TokenName,Direction,From,To,Value,BlockNumber,GasCost
0xaa92c140aa465b120c6d3254dc66a12c4f2165fc1ced84057b9a6907df26bff7,1711251617,Optimism Mainnet,$,E T H - B O N U S ˳ N E T,receive,0x0000000000000000000000000000000000000000,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,49999.99999999999,117826420,
